"country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"COSTARICA",1955,0,0,1024,10,1.972000003,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1956,0,0,1066,10,1.871000051,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1957,0,0,1109,10,1.934000015,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1958,0,0,1151,10,2.052999973,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1959,0,0,1194,10,2.049999952,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1960,0,0,1254,10,2.095999956,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1961,0,0,1298,10,2.11500001,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1962,0,0,1343,10,2.173000097,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1963,0,0,1391,10,2.269999981,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1964,0,0,1439,10,2.290999889,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1965,0,0,1490,10,2.459000111,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1966,0,0,1541,10,2.552000046,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1967,0,0,1590,10,2.59800005,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1968,0,0,1634,10,2.671999931,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1969,0,0,1685,10,2.732000113,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1970,0,0,1727,10,2.904000044,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1971,0,0,1778,10,2.973999977,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1972,0,0,1823,10,3.102999926,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1973,0,0,1868,10,3.232000113,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1974,0,0,1916,10,3.328999996,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1975,0,0,1968,10,3.309000015,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1976,0,0,2024,10,3.403000116,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1977,0,0,2085,10,3.648999929,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1978,0,0,2149,10,3.765000105,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1979,0,0,2216,10,3.821000099,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1980,0,0,2284,10,3.717000008,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1981,0,0,2354,10,3.41899991,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1982,0,0,2425,10,3.076999903,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1983,0,0,2498,10,3.08100009,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1984,0,0,2570,10,3.213000059,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1985,0,0,2642,10,3.184000015,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1986,0,0,2713,10,3.273000002,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1987,0,0,2784,10,3.335000038,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1988,0,0,2854,10,3.345000029,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1989,0,0,2924,10,3.450999975,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1990,0,0,2994,10,3.499000072,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1991,0,0,3064,10,3.444999933,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1992,0,0,3193,10,3.569000006,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1993,0,0,3233,10,3.713108778,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1994,0,0,3304,10,3.815844059,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1995,0,0,3374,10,3.890054703,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1996,0,0,3420,10,3.828675508,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1997,0,0,3464,10,3.973689318,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1998,0,0,3520.060059,10,4.215684414,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"COSTARICA",1999,0,0,NA,10,4.47182703,"latin america and the caribbean",22.20000267,0,0.071090043,"COS"
"PANAMA",1945,0,0,703,-3,NA,"latin america and the caribbean",-99,1,0.260851562,"PAN"
"PANAMA",1946,0,0,721,-3,1.07099998,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1947,0,0,739,-3,1.101999998,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1948,0,0,767,-3,1.131000042,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1949,0,0,788,-1,1.16900003,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1950,0,0,863,-1,1.309000015,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1951,0,0,888,-1,1.236999989,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1952,0,0,914,-1,1.330000043,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1953,0,0,940,-1,1.332999945,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1954,0,0,965,-1,1.350999951,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1955,0,0,991,4,1.361999989,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1956,0,0,1022,4,1.404000044,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1957,0,0,1053,4,1.493000031,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1958,0,0,1084,4,1.486999989,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1959,0,0,1115,4,1.513000011,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1960,0,0,1145,4,1.575000048,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1961,0,0,1180,4,1.690000057,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1962,0,0,1215,4,1.779999971,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1963,0,0,1251,4,1.886000037,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1964,0,0,1288,4,1.907999992,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1965,0,0,1327,4,2.013999939,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1966,0,0,1366,4,2.117000103,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1967,0,0,1405,4,2.23300004,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1968,0,0,1446,-7,2.313999891,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1969,0,0,1488,-7,2.434000015,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1970,0,0,1531,-7,2.584000111,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1971,0,0,1574,-7,2.772000074,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1972,0,0,1618,-7,2.855000019,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1973,0,0,1662,-7,2.903000116,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1974,0,0,1705,-7,2.91899991,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1975,0,0,1748,-7,2.884000063,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1976,0,0,1790,-7,2.854000092,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1977,0,0,1831,-7,2.792999983,"latin america and the caribbean",11.99999905,1,0.260851562,"PAN"
"PANAMA",1978,0,0,1872,-6,3.003999949,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1979,0,0,1914,-6,3.062000036,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1980,0,0,1956,-6,3.39199996,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1981,0,0,1999,-6,3.492000103,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1982,0,0,2043,-5,3.592999935,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1983,0,0,2088,-5,3.480000019,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1984,0,0,2134,-6,3.437000036,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1985,0,0,2180,-6,3.499000072,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1986,0,0,2227,-6,3.532000065,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1987,0,0,2274,-8,3.538000107,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1988,0,0,2322,-8,2.811000109,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1989,0,0,2370,8,2.785000086,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1990,0,0,2418,8,2.888000011,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1991,0,0,2466,8,3.102999926,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1992,0,0,2515,8,3.332000017,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1993,0,0,2539,8,3.449225426,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1994,0,0,2585.23999,9,3.484081507,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1995,0,0,2631,9,3.483452559,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1996,0,0,2674,9,3.523767233,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1997,0,0,2719,9,3.62060523,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1998,0,0,2767,9,3.716644049,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"PANAMA",1999,0,0,NA,9,3.76233983,"latin america and the caribbean",11.99999905,0,0.260851562,"PAN"
"COLOMBIA",1945,0,0,10151,5,1.338999987,"latin america and the caribbean",-99,0,0.060152709,"COL"
"COLOMBIA",1946,0,0,10378,5,1.381000042,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1947,0,0,10609,5,1.414000034,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1948,1,1,10845,-5,1.445000052,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1949,1,0,11087,-5,1.48300004,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1950,1,0,11596,-5,1.503000021,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1951,1,0,11956,-5,1.480000019,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1952,1,0,12315,-5,1.526000023,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1953,1,0,12672,-5,1.601999998,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1954,1,0,13032,-5,1.705000043,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1955,1,0,13389,-5,1.728000045,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1956,1,0,13819,-5,1.708999991,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1957,1,0,14248,7,1.654999971,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1958,1,0,14678,7,1.611999989,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1959,1,0,15107,7,1.654999971,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1960,1,0,15754,7,1.684000015,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1961,1,0,16275,7,1.733999968,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1962,1,0,16815,7,1.768000007,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1963,1,1,17868,7,1.728000045,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1964,1,0,17906,7,1.860999942,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1965,1,0,18489,7,1.815999985,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1966,1,0,19022,7,1.914999962,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1967,1,0,19618,7,1.879999995,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1968,1,0,20179,7,1.957000017,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1969,1,0,20647,7,2.042999983,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1970,1,0,21360,7,2.140000105,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1971,1,0,21871,7,2.233999968,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1972,1,0,22350,7,2.336999893,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1973,1,0,22812,7,2.440000057,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1974,1,0,23282,8,2.510999918,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1975,1,0,23776,8,2.503999949,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1976,1,0,24291,8,2.592000008,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1977,1,0,24828,8,2.648000002,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1978,1,0,25383,8,2.796999931,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1979,1,0,25950,8,2.878000021,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1980,1,0,26525,8,2.946000099,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1981,1,0,27109,8,2.967000008,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1982,1,0,27703,8,2.943000078,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1983,1,0,28301,8,2.915999889,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1984,1,0,28896,8,2.948999882,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1985,1,0,29481,8,2.967999935,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1986,1,0,30058,8,3.046000004,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1987,1,0,30627,8,3.167000055,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1988,1,0,31189,8,3.230999947,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1989,1,0,31746,8,3.286000013,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1990,1,0,32300,8,3.299999952,"latin america and the caribbean",37.09999847,1,0.060152709,"COL"
"COLOMBIA",1991,1,0,32841,9,3.296999931,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1992,1,0,33399,9,3.380000114,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1993,1,0,37070.21875,9,3.493497133,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1994,1,0,37796.35156,9,3.625968695,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1995,1,0,38542,7,3.740295172,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1996,1,0,39285,7,3.746550322,"latin america and the caribbean",37.09999847,1,0.060152709,"COL"
"COLOMBIA",1997,1,0,40042,7,3.801809311,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1998,1,0,40804,7,3.748586178,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"COLOMBIA",1999,1,0,NA,7,3.524392366,"latin america and the caribbean",37.09999847,0,0.060152709,"COL"
"VENEZUELA",1945,0,0,4267,-3,6.619999886,"latin america and the caribbean",-99,1,0.107347012,"VEN"
"VENEZUELA",1946,0,0,4391,-3,5.221000195,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1947,0,0,4548,-3,5.333000183,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1948,0,0,4686,-3,5.678999901,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1949,0,0,4828,-3,5.653999805,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1950,0,0,4971,-3,4.798999786,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1951,0,0,5178,-3,5.102000237,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1952,0,0,5385,-3,5.360000134,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1953,0,0,5591,-3,5.394999981,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1954,0,0,5799,-3,5.669000149,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1955,0,0,6006,-3,6.002999783,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1956,0,0,6265,-3,6.445000172,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1957,0,0,6525,-3,7.020999908,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1958,0,0,6784,6,6.587999821,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1959,0,0,7044,6,6.758999825,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1960,0,0,7303,6,6.337999821,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1961,0,0,7592,6,6.387000084,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1962,0,0,7894,6,6.749000072,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1963,0,0,8206,6,6.941999912,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1964,0,0,8532,6,7.403999805,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1965,0,0,8869,6,7.512000084,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1966,0,0,9192,6,7.322000027,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1967,0,0,9527,6,7.389999866,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1968,0,0,9872,7,7.526000023,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1969,0,0,10232,9,7.606999874,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1970,0,0,10604,9,7.752999783,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1971,0,0,10978,9,7.589000225,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1972,0,0,11365,9,7.493999958,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1973,0,0,11771,9,7.376999855,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1974,0,0,12202,9,7.414999962,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1975,0,0,12665,9,7.401000023,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1976,0,0,13123,9,7.802999973,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1977,0,0,13575,9,8.168999672,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1978,0,0,14018,9,8.256999969,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1979,0,0,14450,9,8.092000008,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1980,0,0,14871,9,7.401000023,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1981,0,0,15300,9,7.209000111,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1982,0,0,15744,9,6.856999874,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1983,0,0,16184,9,6.53000021,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1984,0,0,16630,9,6.374000072,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1985,0,0,17077,9,6.224999905,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1986,0,0,17526,9,6.381999969,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1987,0,0,17974,9,6.482999802,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1988,0,0,18422,9,6.776000023,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1989,0,0,18872,9,5.907000065,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1990,0,0,19325,9,6.054999828,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1991,0,0,19787,9,6.620999813,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1992,0,0,20249,8,7.081999779,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1993,0,0,20910,8,6.940565586,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1994,0,0,21377,8,6.629589081,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1995,0,0,21844,8,6.745310783,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1996,0,0,22311,8,6.591056824,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1997,0,0,22777,8,6.867529392,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1998,0,0,23242,8,6.722792149,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"VENEZUELA",1999,0,0,NA,7,6.118160725,"latin america and the caribbean",21.29999733,1,0.107347012,"VEN"
"GUYANA",1966,0,0,621,2,1.715999961,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1967,0,0,633,2,1.77699995,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1968,0,0,645,1,1.741999984,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1969,0,0,658,1,1.781000018,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1970,0,0,670,1,1.815999985,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1971,0,0,680,1,1.728999972,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1972,0,0,692,1,1.728000045,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1973,0,0,706,1,1.998000026,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1974,0,0,719,1,1.934999943,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1975,0,0,730,1,2.426000118,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1976,0,0,739,1,2.65199995,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1977,0,0,745,1,2.249000072,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1978,0,0,750,0,1.873000026,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1979,0,0,754,0,1.886999965,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1980,0,0,760,-7,1.927000046,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1981,0,0,766,-7,1.973999977,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1982,0,0,773,-7,1.529000044,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1983,0,0,780,-7,1.406999946,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1984,0,0,786,-7,1.190000057,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1985,0,0,790,-7,1.264999986,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1986,0,0,792,-7,1.401000023,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1987,0,0,793,-7,1.330000043,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1988,0,0,795,-7,1.480000019,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1989,0,0,796,-7,1.116999984,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1990,0,0,798,-7,1.093999982,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1991,0,0,800,-7,1.148334861,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1992,0,0,810,6,1.22696209,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1993,0,0,814.0599976,6,1.316584587,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1994,0,0,821.9099731,6,1.417042851,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1995,0,0,830,6,1.475920081,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1996,0,0,838.5300293,6,1.579954386,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1997,0,0,847.7000122,6,1.66525197,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1998,0,0,857.2199707,6,1.624684691,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"GUYANA",1999,0,0,NA,6,1.660521388,"latin america and the caribbean",2.299999714,0,0.583841205,"GUY"
"ECUADOR",1945,0,0,2805,-1,NA,"latin america and the caribbean",-99,0,0.533853292,"ECU"
